headline,is_spam
@dillonmcbride well maybe you're a dumb fuck who does I wouldn't know. You're dumb enough to tweet nigger? Like wtf you knew we'd be pissed,5
"@tayyoung_: FUCK OBAMA, dumb ass nigger bitch die. Blow a bootyhole",5
DEBLASIO U FUCKING JERKOFF HOW DO DEFEND A COP GETTING CRACKED BY A JERKOFF NIGGER. THAT COP SHOULD HAVE TOOK OUT HIS GUN N SHOT THAT FUCK. THAT ASSHOLE WANTED TO KILL THAT COP U FUCKING MORON. WAKE THE FUCK UP. DONT U DARE CALL URSELF A ITALIAN. UR A DUMB FRANKFUTTER.,5
First of all.. it's disgusting that a room full of white women would identify with a song written by a shadow. 2nd thing don't put the word nigger in a song if you don't want people to say it. Songs are ment to be sung. It's bullshit.. ok for black but not white,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” pic.twitter.com/LOACv17q",5
"@Pretty_BSJ: Bitch stfu .RT @tayyoung_: FUCK OBAMA, dumb ass nigger &lt;&lt;&lt;&lt; Shit like this few. Dumb ass hoe.",5
"I think that hoe madddd ! Lmfaooo awwww RT @DrizzyDashDrake: So You Mad Bitch ""@tayyoung_: FUCK OBAMA, dumb ass nigger""",5
"Most industry Hoes are famous cos of who they fuck with,dumb niggers having bitches who fame suck errhhh!",5
The black one up top on the right doesn’t even mean anything and you can tell that the black one on the bottom is photoshopped but for the other two they look real but it was like 4 years ago and he has apologized let shit from the past go,5
Dumb niggers be giving fuck abt non existing peeps,5
this dickface is funny. RT @swear_bot You are just a nigger wannabe @feedmekicks. If you wanna talk black do it properly you dumb fuck face,5
Fuck up north dumb ugly fuck nigger name wayne positive Trash pic.twitter.com/WWfUyROAws,5
ur the first one saying the right one is bigger but okay i only asked 2 ppl but still hahaha,5
the last one but i know ur first name? so then would it be 100??,5
"I beĺve that white dude is one of the best players in the world dsp and his mock race rage , never forget this guy says asians are disgusting and mocks them constantly, says mexicans are thieves and calls black people niggers Dsp is a disgrace",5
"For more than two years, I fought the racism and disproportionate response to colored women being victimized by white men: such predators are enabled and protected by U.S. courts and law schools. I had no aid from the multiple U.S. orgs that fundraise on support for #women",5
ur the first one i think of yes,5
@HoraceMD dem hoes can go fuck a duck! Webster said a nigger is an illiterate person; dumb n nature w/ no intellect; No color is mentioned,5
@GinBotley Yeah im positive your either a dumb fuckin smelly NIGGER or a fuck tard white trash hillbilly. Lets attack this guy@beachball_o5,5
"@mikeymike787 is playing chess ""fucking sun of a fucking nut hole you dumb ass nigger you fucking bitch fuck you!"" haha calm down dude",5
Fuck red and white dumb ugly nigger name Wayne Positive trash soft ass nigga &amp; ugly ass Chris soft pic.twitter.com/z6jCyOKtjG,5
dumb nigger stop stealing other people's ideas and make your own fucking music you fuck,5
Free birds is nasty as shit & some dumb nigger bitch hated on my fuck swaq tee,5
Sending in the #National #Guard will not stop the #violence. I predicted in January that #society would break down in the #US. It is due to #COVID_19. People are pissed-off. Killing of #Black man by #White police been accepted in the past. Anything at all will trigger people now.,5
@LiddoRamos @EmyleeLovesFood are you a dumb nigger. Camping sucks because I can't shower every day. Fuck that.,5
Family? And I haven't had a Guinness in years. Black &amp; Tan used to be one of my favorite drinks. I've been mostly alcohol free the past few years. More personal choice than anything else.,5
"The ignorance of people #KillYourself RT @SuperstarTeazo: ""@LadiTnT: “@tayyoung_: FUCK OBAMA, dumb ass nigger” she sick af"" lmao",5
"ha she got sand in her vagina RT @tayyoung_ FUCK OBAMA, dumb ass nigger",5
“@sIaycunt Black people are disgusting unlike niggers !”..?,5
"what would you define a bad bitch? a ""thick"" bitch with weave, a caked-face, storner & dumb as fuck? you niggers disappointment me bro",5
Yea you stupid as fuck that nigger almost shot yo dumb ass,5
"“@lanadelcunt: Niggers are disgusting! Obama needs to bring slavery back!” Black dick in ya mouth, down your esophagus",5
"I agree that he shouldn't have called him a ""negro"", but the claim that this is a White Supremacist symbol derives from 4CHAN, not reality lmao",5
"you're a dumb bitch lmaooo you're madddddd!!! I'm happyyyy!!! “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
RT @Shaila_Miller: Fuck all yall who didn't wanna bring us to rbar. Dumb niggers!! «« Lmao. Awww poor thing,5
"What the fuck is this NAZI Bullshit. Like first off Niggers can't be Nazi's, second off you're a dumb cunt Nicki…",5
My school thought they were slick making some dumb Twitter to see my tweets. Fuck you niggers.,5
"She mad! RT @TeaTimeWithTiny: Awwww RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"@kaynewest such a dumb fuck. yes you. btw, your so called wife... such a slut. can't wait ti wife you lil girl dumb nigger",5
"I’m so FUCKING TIRED OF YOU DUMB ASS NIGGERS!? Do y’all not know Witchcraft, Voodoo, Magic, whatever THE FUCK you wanna call it is literally our CULTURE?! y’all scared of shit like this but sipping the blood of Jesus every first Sunday like that ain’t the same SHIT?!",5
"@dizure_: Type time she on?“@KingKaay: This that shit i dont like RT @tayyoung_: FUCK OBAMA, dumb ass nigger”",5
"Never forget progressive policy was LITERALLY crafted by White supremacists, to keep minorities &amp; immigrants down. The minimum wage, the Negro Project (now called Planned Parenthood), et al. Choose your side carefully.",5
It may be hard for u to understand bc youre white but Ill try my best to explain. Colored ppl domestic and abroad are constantly exposed to racism and culture bias...,5
"@SandraRose the allegations of her throwing a ""nigger style"" wedding for her son &amp;making her black staff use separate restroom is disgusting",5
":( ""@tayyoung_: FUCK OBAMA, dumb ass nigger""",5
"dumb fucks these days, I wish he would call me a nigger to my face",5
@oBTrill @angel_groves fuck you and yo go dumb ass mf...this ain't what you wanna do. this nigger will beat yo ass,5
I really fucking hate niggers they take forever to do everything like holy fuck lets goo you dumb monkey,5
ur the one who interacted first,5
"Racism is when u separate your white clothes from the colored ones,while washing say no to racism and wash them all together",5
"So this dum lil boy decided to tell me that my dad was a ""a dumb nigger that deserves to die and hang from a tree."" BITCH I WILL FUCK U UP",5
"RT @wanlov: Help America @mensamusic RT @tayyoung_: FUCK OBAMA, dumb ass nigger http://myloc.me/qSrSN",5
"@TheRevAl your a modern day klansman, if i preached the same shit you do but for whites i would be racist, fuck you you dumb nigger",5
"whatever Trump does between now to November is out there to get votes. He has no intention to do anything for seniors, black, children education etc. if he was serious of doing anything, he would have done it by now e.g. he lied about tax cut for the middle class in the past.",5
Yea he mad “@Countryboi567: Lol “@DaBlueprint Pissed? RT @JRojo1212: The sorrow RT @Colton_Zappe: Fuck that dumb nigger Obama””,5
RT If yo ass ain't in college or don't have a degree FUCK YOU! This week is ANTI-DUMB NIGGER WEEK! Get yo dumbass off of the social sites.,5
"Damn you’re ignorant as hell and ugly AF smh …tell Em why you mad lol “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
Yes it is truly crazy I know for myself I'm still dealing with things in my own head from my past to say anything negative about another black girl or woman and as long as our own put each other down that is a opening for whoever is against us we need to stand together,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” You must live on twitter. Racism haunts you in the real ""nigger"" world.",5
Fuck Kobe Bryant and Lebron James. Dumb niggers. #FuckTheNBA #BasketballisPUSSYShit,5
"If I had your face, I'd be MADD too though. RT @tayyoung_: FUCK OBAMA, dumb ass nigger http://lockerz.com/s/259510987",5
"Time line is full of people complaining about a dumb nigger doing dumb shit, not surprised, he is a natural born fuck up",5
"Either this person is ignorant AF or is craving some damn attention RT @tayyoung_: FUCK OBAMA, dumb ass nigger”",5
Nah shit dumb fuck RT @_COOLRon: Arlyne nigger! RT @Jherby whos @LyneePooo,5
"@VASTAIRE2090 EL-P IS WEAK AZ FUCK, ALL THE BIG WORDS HE USES MAKES HIM LOOK DUMB, LIKE A SHOW OFF,ihe's saying, look niggers Im smart slavi",5
"Civil Rights movement that she believes she was Black in a past life. I was shocked and didn’t have the language to articulate what was so wrong with that belief. I still kick myself for not saying anything to her, for letting it go. I wish I had told her that if she actually /2",5
@tassadezae_ @KeepOnHoeinUHo @Paraxtoo piece of shit. Have you seen yourself? Fucking ignorant asshole. Dumb fuck slag on niggers okay hoe,5
"Right, he'll just ignore it. It cracks me up that they think Trump is really a racist that he would cringe at the very thought of saving a black life. If anything he's cringing over all the black lives that has been lost in the past few weeks",5
"You are. I said that she wasnt a nigger. Thats not a racist thing to say. Saying that a black person is not a nigger, is not racist. In fact it is defending the fact that the word ""nigger"" is a disgusting and terrible thing to call anyone. I would never call a black person that.",5
@FliCityFlint @NiggerRobot joe banks is a nigger - bitch fuck u n this dumb ass bot lol,5
"Excuse my language, but I’ve heard of this thing called the “magical negro” theory. It’s where white ppl think black ppl are infinitely patient + calm + will always forgive them because blacks don’t actually have autonomy, like a dog. No one should have to bite their tongue rn",5
"believe the blessings that have been heaped upon an American Negro? A few nights ago, a man who would be called in America a white man, a United Nations diplomat, an ambassador, a companion of kings, gave me his hotel suite, his bed. Never would I have even",5
"But does any little boy, regardless of color, deserve to be told “no, you can’t wear that sweater because you’ll promote racism” meaning that the US doesn’t think certain colored people should be able to wear the same clothes as another color, if u say we’re all equal, mean it",5
Lol u dumb as hell RT @illwillwassup: I wanna fuck a white girl and she call me a nigger while I'm fuckin her,5
not you refusing to like any of my tweets yet ur the first one to comment..,5
"Bitter ass white people RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"@tayyoung_: FUCK OBAMA, dumb ass nigger Why you madddddd",5
"@rayoammar chu khass racism, racism wa2tel u insult a colored person. And i didn't even insult people who come mnel jabal. Chill.",5
ur icon on this acc is so cute it always stands out in my tl!!!! i think u were one of the first accs i followed when i shifted to anitwt,5
"If you would’ve told me yesterday that I would be standing in a group singing Negro Spirituals with the white higher ups at my company, I would’ve called you a GOT DAMN LIAR.... ....BUT ALAS, HERE WE ARE.",5
